DCC_ID,DCC1546,DCC0259,DCC0421,DCC0068,DCC0204,DCC0080,DCC0303,DCC0173,DCC1666,DCC1637,DCC0148,DCC1262,DCC0248,DCC0158,DCC0270,DCC1495,DCC1407,DCC0331,DCC0179,DCC0247,DCC0079,DCC1481,DCC0233,DCC0314,DCC0104,DCC0153,DCC0110,DCC0019,DCC1240,DCC1599,DCC0122,DCC0026,DCC1242,DCC0324,DCC0215,DCC0028,DCC0333,DCC0050,DCC0277,DCC1702,DCC0520,DCC0335,DCC0282,DCC1024,DCC0021,DCC1552,DCC0030,DCC0022,DCC1680,DCC0230,DCC0105,DCC0332,DCC0369,DCC1210,DCC1368,DCC0203,DCC0161,DCC1443,DCC0281,DCC0263,DCC1280,DCC1471,DCC1288,DCC1436,DCC1363,DCC0551,DCC0225,DCC0103,DCC1489,DCC1380,DCC0330,DCC0336,DCC0295,DCC0150,DCC0325,DCC1707,DCC1686,DCC0764,DCC0172,DCC1353,DCC1658,DCC0885,DCC0184,DCC0273,DCC1427,DCC0949,DCC0334,DCC0779,DCC0741,DCC0061,DCC0494,DCC0106,DCC0134,DCC0119,DCC0121,DCC0276,DCC0194,DCC0285,DCC1425,DCC0195,DCC1502,DCC1336,DCC0098,DCC0093,DCC0063,DCC0165,DCC0209,DCC0337,DCC1414,DCC1539,DCC0055,DCC0261,DCC0027,DCC1455,DCC0145,DCC1345,DCC0319,DCC0091,DCC1207,DCC0124,DCC1191,DCC0033,DCC0064,DCC1508,DCC0169,DCC0201,DCC0057,DCC1509,DCC1200,DCC0020,DCC0053,DCC1231,DCC0264,DCC0269,DCC0267,DCC1505,DCC0133,DCC0328,DCC0100,DCC1524,DCC0113,DCC1183,DCC0286,DCC0235,DCC0036,DCC0109,DCC0257,DCC0060,DCC0258,DCC1434,DCC0237,DCC0049,DCC1488,DCC0301,DCC1545,DCC0217,DCC1376,DCC0227,DCC0085,DCC1679,DCC0167,DCC0132,DCC1468,DCC1203,DCC0099,DCC0018,DCC0015,DCC0174,DCC0048,DCC0115,DCC0241,DCC0315,DCC0097,DCC0375,DCC0155,DCC0185,DCC0206,DCC0044,DCC1284,DCC1541,DCC0040,DCC1224,DCC1537,DCC0344,DCC0177,DCC0191,DCC0228,DCC0254,DCC0075,DCC0202,DCC0251,DCC0136,DCC0850,DCC1548,DCC1601,DCC1523,DCC1367,DCC1285,DCC1267,DCC1614,DCC0468,DCC0239,DCC0186,DCC1199,DCC1372,DCC0156,DCC0834,DCC1105,DCC0112,DCC1241,DCC0298,DCC0250,DCC1384,DCC0014,DCC0255,DCC1477,DCC1356,DCC1273,DCC0192,DCC0297,DCC0073,DCC0612,DCC0123,DCC1357,DCC0032,DCC0199,DCC0131,DCC0147,DCC0096,DCC1399,DCC0126,DCC0141,DCC1525,DCC0144,DCC0245,DCC1535,DCC0262,DCC1338,DCC0287,DCC1252,DCC0875,DCC0265,DCC0089,DCC1466,DCC1197,DCC0037,DCC0114,DCC0327,DCC0111,DCC1234,DCC1235,DCC1354,DCC0908,DCC1522,DCC0128,DCC0311,DCC0129,DCC0313,DCC0240,DCC1247,DCC1437,DCC1361,DCC0140,DCC0043,DCC1454,DCC0069,DCC1521,DCC1395,DCC0170,DCC1594,DCC0306,DCC0029,DCC0304,DCC0818,DCC0288,DCC1205,DCC1515,DCC1328,DCC0275,DCC0025,DCC0284,DCC0066,DCC0070,DCC1204,DCC0178,DCC0299,DCC0320,DCC1314,DCC0279,DCC1662,DCC1412,DCC0088,DCC1386,DCC0231,DCC0118,DCC1520,DCC1302,DCC1423,DCC0361,DCC1559,DCC0628,DCC1332,DCC1333,DCC1493,DCC0023,DCC1097,DCC0213,DCC0086,DCC1433,DCC0836,DCC0253,DCC0092,DCC1459,DCC1400,DCC0046,DCC0322,DCC0317,DCC1188,DCC1172,DCC0180,DCC0095,DCC0051,DCC0238,DCC0300,DCC0346,DCC1239,DCC1246,DCC0362,DCC0047,DCC0242,DCC0302,DCC1411,DCC0312,DCC0039,DCC0062,DCC0214,DCC0272,DCC0090,DCC0376,DCC1282,DCC0221,DCC0076,DCC1259,DCC0289,DCC1574,DCC1486,DCC0175,DCC0108,DCC0216,DCC0246,DCC1370,DCC0310,DCC0149,DCC1182,DCC0071,DCC0793,DCC0920,DCC0390,DCC0078,DCC0794,DCC0197,DCC0045,DCC1422,DCC0083,DCC0467,DCC1542,DCC1579,DCC0193,DCC1530,DCC0084,DCC1339,DCC1501,DCC0388,DCC1641,DCC1365,DCC0309,DCC1244,DCC0585,DCC1256,DCC1245,DCC0074,DCC0198,DCC0266,DCC0243,DCC1534,DCC0102,DCC0532,DCC0347,DCC0417
DCC1546,0,0.303097345,0.049798116,0.126963351,0.357384442,0.179775281,0.119047619,0.294117647,0.066312997,0.154846336,0.256198347,0.126797386,0.084450402,0.099099099,0.199238579,0.197253433,0.147859922,0.098143236,0.176767677,0.197402597,0.149812734,0.3459268,0.064814815,0.156091371,0.099469496,0.140703518,0.202349869,0.111979167,0.247560976,0.100391134,0.122137405,0.32382134,0.244114002,0.274463007,0.216730038,0.178973717,0.135883905,0.105058366,0.27972028,0.122715405,0.028074866,0.300228311,0.243047158,0.105263158,0.044854881,0.232273839,0.09125964,0.258992806,0.06141522,0.080050826,0.253873659,0.072944297,0.09486166,0.385981308,0.062416999,0.312714777,0.107235142,0.185785536,0.111979167,0.083226633,0.052631579,0.163875598,0.104575163,0.271208226,0.182284981,0.066755674,0.117117117,0.310457516,0.209125475,0.319148936,0.208581645,0.211695906,0.315315315,0.209273183,0.138014528,0.153034301,0.070153061,0.281829419,0.133669609,0.139208174,0.063492063,0.044414536,0.147201946,0.042272127,0.135704875,0.138601036,0.182389937,0.068062827,0.036290323,0.243811881,0.059219381,0.121019108,0.092810458,0.19483871,0.17408377,0.211688312,0.292485549,0.074705111,0.15693904,0.147247119,0.244923858,0.070038911,0.08310992,0.098684211,0.242966752,0.12565445,0.21761658,0.084210526,0.308270677,0.15374677,0.155107188,0.189189189,0.106020942,0.092961487,0.192602041,0.248357424,0.095854922,0.074705111,0.431506849,0.302222222,0.146683673,0.03230148,0.216836735,0.197146563,0.169250646,0.216284987,0.127968338,0.214195184,0.142118863,0.054232804,0.125,0.388026608,0.157826649,0.111258278,0.076822917,0.209737828,0.082119205,0.114775726,0.368070953,0.417435897,0.062005277,0.030913978,0.101717305,0.186951066,0.157826649,0.168152866,0.004026846,0.121409922,0.370454545,0.115434501,0.126963351,0.152866242,0.256997455,0.266021765,0.104575163,0.095800525,0.438311688,0.02147651,0.050531915,0.100536193,0.253193961,0.240048251,0.057106599,0.063885267,0.116580311,0.3930131,0.184379001,0.123566879,0.265030675,0.077427822,0.076510067,0.116071429,0.307334109,0.024032043,0.012,0.064304462,0.140664962,0.146732429,0.088859416,0.40754717,0.113256113,0.135678392,0.030463576,0.079118029,0.23974359,0.120667522,0.064766839,0.037333333,0.064814815,0.037383178,0.149019608,0.159642401,0.030997305,0.346381969,0.092307692,0.102941176,0.385193133,0.07486631,0.239608802,0.041223404,0.013368984,0.13648294,0.190249703,0.048192771,0.083116883,0.165060241,0.176546392,0.06291834,0.255,0.049465241,0.068273092,0.125,0.089378238,0.115231788,0.163892446,0.265981735,0.048452221,0.261875761,0.27,0.060686016,0.173509934,0.093872229,0.152198422,0.161290323,0.227602906,0.061197917,0.183934808,0.072463768,0.115482234,0.10875,0.114249037,0.077436582,0.069948187,0.116036506,0.102464332,0.139416984,0.232273839,0.097496706,0.089473684,0.107142857,0.090909091,0.139715395,0.108247423,0.117647059,0.114732725,0.36506159,0.281741233,0.119016818,0.165384615,0.074935401,0.058365759,0.063802083,0.156368222,0.107830552,0.126742712,0.183486239,0.317460317,0.106598985,0.072751323,0.248454883,0.19121447,0.110671937,0.086792453,0.231055901,0.134708738,0.245306633,0.193426043,0.127182045,0.240583232,0.213367609,0.384879725,0.102864583,0.28452381,0.133504493,0.116219668,0.068,0.107142857,0.115637319,0.067105263,0.036793693,0.045576408,0.13618677,0.177805801,0.132100396,0.2475,0.074666667,0.029411765,0.04787234,0.174582798,0.066934404,0.017473118,0.009395973,0.167310167,0.291773779,0.032085561,0.195058518,0.072580645,0.06374502,0.062169312,0.112565445,0.120734908,0.054161162,0.053735256,0.006729475,0.009358289,0.088772846,0.109375,0.049798116,0.049798116,0.018893387,0.185421995,0.103761349,0.120893561,0.031662269,0.051315789,0.058588549,0.096560847,0.006747638,0.022546419,0.076030928,0.091823899,0.103311258,0.105744125,0.082119205,0.05227882,0.062251656,0.023684211,0.045272969,0.050198151,0.039735099,0.030955585,0.089828269,0.054812834,0.073587385,0.037234043,0.013477089,0.025367156,0.029411765,0.001349528,0.050870147,0.012145749,0.058902276,0.016064257,0.057795699,0.10546875,0.030831099,0.020080321,0.020053476,0.091139241,0.057180851,0.046666667,0.029569892,0.119551681,0.022696929,0.053191489,0.009395973,0.179974651,0.075,0.029530201,0.029569892,0.126984127,0.087186262,0.03638814,0.026737968,0.028,0.060526316,0.010709505,0.020215633,0.115485564,0.020134228,0.016194332,0.021563342,0.004037685,0.053475936,0.04787234,0.022727273,0.04155496,0,0.05345502,0.06340819,0.026845638,0.096385542,0.071707953,0.08811749,0.181704261,0.025367156,0.024193548,0.02425876,0.091275168
DCC0259,0.303097345,0,0.079365079,0.185106383,0.369863014,0.251953125,0.158119658,0.416666667,0.098901099,0.20609319,0.376811594,0.187234043,0.122222222,0.182795699,0.266798419,0.320564516,0.210416667,0.154185022,0.238658777,0.2875,0.219367589,0.350565428,0.115812918,0.16955684,0.151315789,0.263598326,0.234,0.172707889,0.297833935,0.156316916,0.204166667,0.397435897,0.402805611,0.347442681,0.309381238,0.241245136,0.19527897,0.183585313,0.412811388,0.175475687,0.037946429,0.389351082,0.321167883,0.188470067,0.065502183,0.273056058,0.152219873,0.315696649,0.086283186,0.116564417,0.340501792,0.142533937,0.176339286,0.370930233,0.107142857,0.336507937,0.176595745,0.266144814,0.162790698,0.15565032,0.094922737,0.316929134,0.15106383,0.309751434,0.246464646,0.10738255,0.160493827,0.343796712,0.259689922,0.38330494,0.307550645,0.316546763,0.407166124,0.273603083,0.186567164,0.25,0.09406953,0.304270463,0.197183099,0.14619883,0.098901099,0.067873303,0.207939509,0.085011186,0.210412148,0.241900648,0.256916996,0.096359743,0.061363636,0.33778626,0.092760181,0.154308617,0.124735729,0.256565657,0.243186583,0.310416667,0.308681672,0.129102845,0.227557411,0.215605749,0.319688109,0.122844828,0.130044843,0.167032967,0.309803922,0.158333333,0.25443787,0.132897603,0.326164875,0.224532225,0.233870968,0.257606491,0.165948276,0.133187773,0.239685658,0.284294235,0.15565032,0.139072848,0.30518018,0.364779874,0.197183099,0.052272727,0.274509804,0.292275574,0.249480249,0.309236948,0.177350427,0.284872299,0.215932914,0.081140351,0.140786749,0.344680851,0.228690229,0.140724947,0.124731183,0.27394636,0.142538976,0.160944206,0.365638767,0.289473684,0.096280088,0.047511312,0.167400881,0.276341948,0.198782961,0.216269841,0.006802721,0.151452282,0.383435583,0.170526316,0.172631579,0.21659919,0.252747253,0.34845735,0.088531187,0.146868251,0.329442283,0.036281179,0.084821429,0.121475054,0.25,0.274647887,0.113684211,0.120350109,0.157676349,0.309973046,0.252016129,0.179591837,0.321818182,0.13377193,0.099337748,0.177319588,0.378787879,0.038116592,0.029411765,0.087982833,0.190283401,0.201535509,0.104700855,0.344884488,0.147239264,0.207243461,0.048672566,0.147826087,0.212065814,0.234273319,0.123644252,0.041758242,0.096280088,0.053452116,0.213080169,0.177387914,0.047727273,0.312796209,0.14884696,0.14254386,0.382352941,0.101321586,0.293260474,0.052747253,0.027149321,0.158762887,0.283609576,0.064444444,0.137339056,0.205454545,0.245398773,0.091314031,0.296296296,0.068888889,0.085714286,0.1875,0.135306554,0.182417582,0.219758065,0.385542169,0.065022422,0.284210526,0.311233886,0.103752759,0.248927039,0.133474576,0.275310835,0.278969957,0.332082552,0.10845987,0.291666667,0.111111111,0.286353468,0.173038229,0.165289256,0.095860566,0.16,0.194805195,0.189542484,0.239583333,0.338403042,0.120762712,0.122055675,0.138888889,0.154185022,0.230277186,0.118712274,0.1875,0.140786749,0.331877729,0.372050817,0.181052632,0.242299795,0.121019108,0.120350109,0.089171975,0.223552894,0.199570815,0.198770492,0.27943761,0.36443662,0.166324435,0.102173913,0.247349823,0.248484848,0.161637931,0.108910891,0.262867647,0.188323917,0.256363636,0.298174442,0.160541586,0.384169884,0.32505176,0.285511364,0.13836478,0.354895105,0.153386454,0.192468619,0.109375,0.124472574,0.135416667,0.097402597,0.063596491,0.079365079,0.18426501,0.209213052,0.186695279,0.334615385,0.133182844,0.044843049,0.082774049,0.236842105,0.093126386,0.034246575,0.011286682,0.261506276,0.342911877,0.063636364,0.260245902,0.112612613,0.099557522,0.099118943,0.166666667,0.214128035,0.092920354,0.089324619,0.011389522,0.025,0.115789474,0.129896907,0.079365079,0.076923077,0.029680365,0.253521127,0.163829787,0.178111588,0.050549451,0.102449889,0.08388521,0.107594937,0.011441648,0.042410714,0.122621564,0.144016227,0.135193133,0.147991543,0.120087336,0.07606264,0.109131403,0.030434783,0.078475336,0.091111111,0.071269488,0.05,0.140043764,0.07300885,0.105603448,0.057777778,0.015873016,0.045045045,0.042505593,0.00228833,0.045652174,0.01826484,0.091928251,0.02247191,0.075723831,0.126033058,0.052036199,0.029213483,0.043181818,0.13877551,0.076754386,0.068888889,0.042889391,0.185258964,0.022123894,0.094170404,0.020501139,0.244047619,0.142538976,0.052272727,0.040540541,0.173447537,0.12826087,0.054421769,0.047404063,0.051801802,0.10816777,0.015765766,0.024886878,0.154334038,0.031674208,0.022779043,0.031818182,0.011441648,0.077951002,0.07079646,0.035955056,0.058165548,0.00228833,0.100436681,0.101098901,0.042986425,0.149553571,0.11637931,0.118161926,0.301425662,0.042696629,0.036199095,0.027027027,0.126106195
DCC0421,0.049798116,0.079365079,0,0.152173913,0.06581741,0.130232558,0.210084034,0.068131868,0.120879121,0.091269841,0.107033639,0.134751773,0.215909091,0.151515152,0.157142857,0.117391304,0.158227848,0.235294118,0.138613861,0.151832461,0.128865979,0.089552239,0.197674419,0.123655914,0.144144144,0.138121547,0.100502513,0.160305344,0.099315068,0.173553719,0.161290323,0.096096096,0.090252708,0.099099099,0.126637555,0.121495327,0.223076923,0.145038168,0.087912088,0.128571429,0.13559322,0.081683168,0.101351351,0.2,0.084337349,0.108695652,0.166666667,0.094339623,0.273972603,0.104477612,0.107594937,0.188888889,0.183486239,0.045515395,0.195121951,0.077669903,0.165413534,0.111607143,0.134328358,0.170731707,0.195121951,0.101626016,0.144,0.103846154,0.140625,0.154761905,0.169014085,0.072805139,0.130044843,0.080939948,0.102473498,0.117056856,0.081206497,0.128755365,0.086757991,0.146666667,0.0703125,0.087662338,0.082417582,0.085714286,0.159090909,0.321428571,0.100456621,0.12987013,0.167883212,0.134615385,0.122641509,0.151515152,0.277777778,0.113970588,0.197183099,0.085365854,0.116666667,0.142857143,0.140350877,0.16080402,0.091863517,0.145631068,0.158536585,0.154761905,0.125,0.118181818,0.164835165,0.166666667,0.111111111,0.128571429,0.096774194,0.12962963,0.089171975,0.130177515,0.080808081,0.138461538,0.134920635,0.163461538,0.120192308,0.107142857,0.090909091,0.145631068,0.048209366,0.077981651,0.138728324,0.140350877,0.105263158,0.12755102,0.134078212,0.118942731,0.243902439,0.103448276,0.1375,0.104651163,0.092857143,0.047619048,0.148809524,0.132231405,0.179245283,0.117154812,0.18556701,0.172131148,0.055555556,0.054263566,0.131868132,0.048387097,0.168141593,0.140186916,0.148809524,0.119791667,0.045454545,0.068027211,0.076923077,0.120567376,0.104166667,0.127777778,0.1,0.071428571,0.07518797,0.099173554,0.059121622,0.072727273,0.073170732,0.166666667,0.086455331,0.105084746,0.11965812,0.117647059,0.167883212,0.062962963,0.137755102,0.118012422,0.100334448,0.178217822,0.149425287,0.088050314,0.085051546,0.083333333,0.075471698,0.079207921,0.079545455,0.106796117,0.081818182,0.080310881,0.108843537,0.086021505,0.027027027,0.083333333,0.127659574,0.11038961,0.132075472,0.013333333,0.107526882,0.102941176,0.134615385,0.131868132,0.145454545,0.06127451,0.127819549,0.108108108,0.063176895,0.146067416,0.110320285,0.125,0.056603774,0.131034483,0.099264706,0.157142857,0.118644068,0.090534979,0.159340659,0.194805195,0.114391144,0.121621622,0.11627907,0.224,0.139344262,0.206896552,0.125,0.088235294,0.115942029,0.105960265,0.109540636,0.172413793,0.164556962,0.087301587,0.073825503,0.087912088,0.072164948,0.056074766,0.082474227,0.12,0.10625,0.134969325,0.099337748,0.129032258,0.087719298,0.132352941,0.112781955,0.094444444,0.116788321,0.073770492,0.06779661,0.173913043,0.145454545,0.132911392,0.082191781,0.159090909,0.077464789,0.065979381,0.084848485,0.116438356,0.137362637,0.06557377,0.085714286,0.074766355,0.131578947,0.118055556,0.087209302,0.085526316,0.083333333,0.082802548,0.079207921,0.096085409,0.157894737,0.205128205,0.109589041,0.115830116,0.099056604,0.089219331,0.146919431,0.057591623,0.092465753,0.141509434,0.069620253,0.141732283,0.099125364,0.110429448,0.109677419,0.137931034,0.106557377,0.122137405,0.09,0.06097561,0.164179104,0.144736842,0.104761905,0.165413534,0.108614232,0.209302326,0.014925373,0.146666667,0.115183246,0.117647059,0.057692308,0.020408163,0.114130435,0.074468085,0.129032258,0.101522843,0.142857143,0.151162791,0.147727273,0.112781955,0.1875,0.103448276,0.096774194,0.022222222,0,0.128205128,0.063829787,0.068493151,0.114285714,0.039215686,0.108374384,0.128787879,0.086330935,0.066666667,0.077777778,0.081395349,0.085470085,0.047619048,0.061538462,0.117647059,0.064102564,0.110169492,0.115384615,0.08490566,0.185714286,0.176470588,0,0.121621622,0.094117647,0.077922078,0.142857143,0.255102041,0.144736842,0.08490566,0.083333333,0.020408163,0.064516129,0.096774194,0,0.0375,0.090909091,0.171052632,0.036363636,0.148648649,0.097014925,0.098360656,0.052631579,0.070175439,0.073825503,0.120481928,0.092105263,0.142857143,0.094444444,0.049180328,0.111111111,0.041666667,0.075117371,0.138613861,0.06557377,0.084745763,0.111111111,0.222222222,0.098360656,0.03125,0.095238095,0.083333333,0.019230769,0.057692308,0.121212121,0.054545455,0.0625,0.098039216,0,0.178082192,0.102564103,0.05,0.071428571,0,0.127659574,0.06185567,0.105263158,0.158415842,0.132075472,0.20212766,0.105504587,0.081967213,0.034482759,0.137254902,0.11
DCC0068,0.126963351,0.185106383,0.152173913,0,0.159045726,0.275590551,0.209677419,0.18125,0.188311688,0.15210356,0.21369863,0.275132275,0.212903226,0.213541667,0.227272727,0.215827338,0.222222222,0.232142857,0.210116732,0.254166667,0.214574899,0.190366972,0.218543046,0.178861789,0.209302326,0.247826087,0.204819277,0.207253886,0.236923077,0.211956522,0.197247706,0.205405405,0.212025316,0.211382114,0.269662921,0.175824176,0.237113402,0.235294118,0.195488722,0.225641026,0.088235294,0.213114754,0.19005848,0.25862069,0.125,0.216981132,0.175257732,0.172131148,0.175675676,0.133663366,0.207282913,0.261744966,0.288343558,0.125326371,0.185430464,0.153846154,0.168316832,0.226765799,0.194871795,0.165803109,0.177631579,0.243816254,0.197860963,0.194805195,0.229508197,0.219178082,0.228855721,0.171026157,0.202166065,0.184210526,0.209230769,0.235119048,0.186550976,0.202797203,0.119298246,0.290816327,0.135416667,0.195402299,0.213973799,0.143459916,0.158227848,0.148148148,0.137809187,0.135135135,0.248704663,0.240384615,0.281124498,0.167664671,0.162790698,0.215189873,0.177304965,0.135964912,0.181318681,0.255144033,0.260273973,0.243027888,0.158508159,0.213414634,0.204444444,0.244343891,0.204013378,0.127071823,0.16875,0.251461988,0.189830508,0.160194175,0.194756554,0.140449438,0.18487395,0.192982456,0.170634921,0.192913386,0.197860963,0.174418605,0.198473282,0.183453237,0.184210526,0.236024845,0.113756614,0.195227766,0.188034188,0.065693431,0.176678445,0.274261603,0.183333333,0.222627737,0.238095238,0.234432234,0.264423077,0.113924051,0.119617225,0.120781528,0.234234234,0.153439153,0.183908046,0.187713311,0.256410256,0.217391304,0.124770642,0.117474302,0.115151515,0.106060606,0.17679558,0.194852941,0.217777778,0.151750973,0.024193548,0.155339806,0.147058824,0.225641026,0.176470588,0.273542601,0.165079365,0.160762943,0.125628141,0.188888889,0.140096618,0.06870229,0.119205298,0.183431953,0.133663366,0.176300578,0.139784946,0.114285714,0.175609756,0.149122807,0.220883534,0.186363636,0.188405797,0.219512195,0.152866242,0.144144144,0.181176471,0.073529412,0.037593985,0.085714286,0.188596491,0.188461538,0.123595506,0.182897862,0.145539906,0.214592275,0.046666667,0.219653179,0.205574913,0.253731343,0.13559322,0.039735099,0.135802469,0.075862069,0.205607477,0.171428571,0.11627907,0.142222222,0.155,0.152542373,0.131756757,0.115853659,0.194528875,0.132867133,0.045801527,0.177884615,0.172839506,0.109589041,0.203389831,0.145695364,0.264069264,0.193103448,0.189440994,0.123287671,0.10625,0.27173913,0.195652174,0.255681818,0.220338983,0.181598063,0.136690647,0.189111748,0.186186186,0.173076923,0.226851852,0.106598985,0.129577465,0.18220339,0.14244186,0.141176471,0.164705882,0.229299363,0.222748815,0.214611872,0.1875,0.148148148,0.198830409,0.236842105,0.237837838,0.224669604,0.232484076,0.145945946,0.112903226,0.193370166,0.182857143,0.160714286,0.127358491,0.22513089,0.125,0.156673114,0.173796791,0.213930348,0.190082645,0.14673913,0.120689655,0.071038251,0.174603175,0.141509434,0.145299145,0.187861272,0.153652393,0.151376147,0.158536585,0.189602446,0.228571429,0.226519337,0.125,0.193548387,0.158671587,0.183544304,0.281746032,0.136546185,0.246105919,0.247104247,0.128598848,0.170984456,0.221333333,0.149122807,0.176744186,0.176470588,0.142857143,0.193717277,0.158536585,0.056603774,0.143884892,0.208530806,0.163568773,0.21025641,0.156441718,0.293706294,0.064285714,0.120805369,0.180722892,0.181208054,0.079365079,0.0234375,0.181818182,0.132743363,0.152671756,0.187250996,0.156862745,0.285714286,0.159235669,0.156565657,0.33908046,0.134615385,0.122699387,0.040983607,0.03875969,0.139037433,0.121359223,0.152173913,0.11971831,0.030769231,0.186046512,0.161616162,0.148514851,0.032051282,0.119496855,0.144736842,0.130434783,0.016260163,0.071428571,0.120418848,0.083333333,0.184357542,0.177083333,0.14619883,0.223880597,0.198675497,0.046666667,0.171428571,0.122580645,0.071895425,0.169354839,0.236363636,0.150684932,0.159763314,0.096551724,0.0234375,0.105263158,0.071942446,0.008333333,0.086092715,0.057377049,0.197183099,0.045454545,0.11409396,0.112195122,0.088235294,0.02919708,0.059701493,0.080717489,0.115384615,0.100671141,0.098484848,0.098814229,0.028368794,0.11038961,0.031496063,0.156716418,0.240506329,0.073529412,0.082089552,0.16080402,0.224242424,0.088235294,0.080882353,0.071428571,0.12804878,0.022900763,0.038167939,0.244565217,0.0859375,0.073170732,0.062015504,0.016260163,0.184397163,0.136054422,0.051094891,0.098591549,0,0.140243902,0.128834356,0.099236641,0.2375,0.155172414,0.2125,0.197026022,0.065217391,0.02919708,0.069230769,0.090909091
DCC0204,0.357384442,0.369863014,0.06581741,0.159045726,0,0.260869565,0.149797571,0.340206186,0.091286307,0.178752108,0.312186978,0.184584178,0.117894737,0.138339921,0.24906367,0.261111111,0.197238659,0.136363636,0.245714286,0.2578125,0.192949907,0.338509317,0.10251046,0.224371373,0.136082474,0.2,0.238921002,0.158953722,0.297909408,0.125248509,0.16827853,0.351027397,0.315217391,0.318864775,0.286792453,0.227356747,0.194672131,0.150300601,0.331168831,0.192622951,0.046908316,0.326656394,0.325088339,0.161157025,0.066390041,0.280701754,0.121807466,0.310696095,0.074844075,0.08952381,0.29,0.10625,0.128571429,0.366213152,0.080745342,0.345736434,0.151093439,0.241697417,0.145129225,0.111545988,0.07628866,0.23885918,0.125,0.306985294,0.243713733,0.099156118,0.143410853,0.306497175,0.256505576,0.376026273,0.249575552,0.265442404,0.365030675,0.255941499,0.155322862,0.218813906,0.080924855,0.313148789,0.210526316,0.194552529,0.077868852,0.055084746,0.181172291,0.066805846,0.204123711,0.197211155,0.265774379,0.08249497,0.055674518,0.305206463,0.08993576,0.162162162,0.131845842,0.224952741,0.225742574,0.252390057,0.308411215,0.101626016,0.22310757,0.211764706,0.316479401,0.109533469,0.125265393,0.139059305,0.304511278,0.15936255,0.277992278,0.116564417,0.325259516,0.208251473,0.203773585,0.259259259,0.147773279,0.135416667,0.237288136,0.275142315,0.131474104,0.115226337,0.342015855,0.316642121,0.185114504,0.040425532,0.26119403,0.259765625,0.215116279,0.276836158,0.172764228,0.252302026,0.188235294,0.067901235,0.142574257,0.345303867,0.209803922,0.163900415,0.091451292,0.242805755,0.106776181,0.15010142,0.350282486,0.326923077,0.086597938,0.049356223,0.153526971,0.232472325,0.207436399,0.217142857,0.006423983,0.157370518,0.360703812,0.166332665,0.182555781,0.227005871,0.3003663,0.305602716,0.113948919,0.122983871,0.352638353,0.034261242,0.066666667,0.121900826,0.269413629,0.264755481,0.090373281,0.086868687,0.168,0.374655647,0.234732824,0.159309021,0.323374341,0.117283951,0.114893617,0.168297456,0.352,0.033826638,0.019067797,0.110416667,0.18762089,0.205175601,0.143157895,0.394693201,0.169322709,0.192380952,0.043841336,0.12145749,0.264220183,0.17357002,0.088,0.048218029,0.077709611,0.061702128,0.194831014,0.223300971,0.040598291,0.318461538,0.125490196,0.146750524,0.354278075,0.107368421,0.295774648,0.04989605,0.025641026,0.183098592,0.238013699,0.074468085,0.148760331,0.183848797,0.233009709,0.079497908,0.390804598,0.062893082,0.092436975,0.1799591,0.126,0.165289256,0.213461538,0.351219512,0.063694268,0.306896552,0.30619469,0.107368421,0.235772358,0.13562753,0.186602871,0.212475634,0.288966725,0.093686354,0.235785953,0.102880658,0.149139579,0.134078212,0.154598826,0.104384134,0.089463221,0.172413793,0.148594378,0.178368121,0.305903399,0.12804878,0.124744376,0.162162162,0.145833333,0.184675835,0.13229572,0.168016194,0.156312625,0.35982659,0.348275862,0.166998012,0.230019493,0.099206349,0.08249497,0.071570577,0.181146026,0.147058824,0.159392789,0.214170692,0.359932088,0.14893617,0.101239669,0.360594796,0.285429142,0.174636175,0.103578154,0.352941176,0.160777385,0.266784452,0.263757116,0.157116451,0.317375887,0.280769231,0.363103953,0.131212724,0.330564784,0.170212766,0.157281553,0.112765957,0.120240481,0.151209677,0.08997955,0.047131148,0.072649573,0.181818182,0.201465201,0.18404908,0.299638989,0.111578947,0.042372881,0.064718163,0.236893204,0.104255319,0.023504274,0.010660981,0.233333333,0.346296296,0.053304904,0.211720227,0.108742004,0.098739496,0.091476091,0.144,0.18275154,0.078838174,0.071283096,0.010752688,0.021413276,0.100990099,0.12109375,0.074946467,0.06581741,0.030237581,0.231499051,0.141434263,0.18556701,0.047817048,0.080912863,0.077083333,0.122199593,0.010799136,0.035714286,0.098619329,0.113207547,0.163522013,0.149494949,0.102249489,0.087982833,0.089397089,0.024590164,0.074152542,0.061601643,0.047520661,0.051724138,0.134854772,0.082627119,0.104508197,0.045833333,0.023758099,0.044776119,0.040169133,0.002159827,0.062893082,0.017241379,0.084566596,0.023404255,0.080679406,0.135188867,0.049145299,0.029787234,0.034115139,0.106060606,0.088421053,0.071881607,0.0472103,0.156424581,0.029535865,0.079831933,0.012820513,0.250957854,0.111340206,0.049356223,0.0472103,0.176229508,0.119096509,0.055913978,0.035940803,0.044491525,0.066666667,0.019230769,0.025695931,0.209302326,0.02771855,0.017130621,0.032258065,0.010799136,0.073684211,0.066945607,0.02742616,0.059447983,0,0.079429735,0.086597938,0.031779661,0.115463918,0.090180361,0.135306554,0.242990654,0.031578947,0.029787234,0.038793103,0.128691983
